n,generation,specimen,fitness,distance
2180,90,19,723.9531000499476,1314.92368675036
2181,90,20,836.3912473836413,1422.2331153472946
2182,90,21,940.1466783657726,1293.2656551849286
2183,90,22,812.5664329003946,1354.3375913342898
2184,90,23,801.8596093430244,1297.5885201931892
2185,91,0,907.6548537775242,1397.3199999507633
2186,91,1,541.7706883377607,1369.5957597379102
2187,91,2,832.4768348138746,1283.9848356325003
2188,91,3,779.7684334179063,1324.010442677246
2189,91,4,883.8411611235696,1253.0405324346168
2190,91,5,872.4758195596914,1198.9877798336352
2191,91,6,613.5344888525216,1293.9856547452946
2192,91,7,637.7015241728183,1301.0791322883697
2193,91,8,969.3251052583552,1437.8625735953128
2194,91,9,689.4642643946231,1262.565531869367
2195,91,10,741.0294382834553,1211.6543859096607
2196,91,11,873.4553803904472,1302.1893159176182
2197,91,12,797.756413880305,1230.661198478392
2198,91,13,659.9824293335062,1338.6131400567008
2199,91,14,665.5013836177013,1413.4236211860566
2200,91,15,765.4261790121972,1294.4892547071145
2201,91,16,802.8215687828571,1224.3580153979378
2202,91,17,638.8989172146584,1325.666374673347
2203,91,18,697.8467923049338,1334.5954212101383
2204,91,19,705.1063522831064,1339.0364656348725
2205,91,20,852.2136452417612,1344.5583350444463
2206,91,21,454.8587935788947,1333.696122901102
2207,91,22,923.3347273560513,1388.9560547651474
2208,91,23,778.133006405181,1170.8833063510538
2209,92,0,860.9760136230716,1324.4118117874707
2210,92,1,755.5199633837541,1306.9584763140592
2211,92,2,892.4704686472091,1368.2835222537246
2212,92,3,684.3161026302356,1353.9030442495236
2213,92,4,656.4782231622611,1158.5059324397298
2214,92,5,819.765031559234,1359.853022156756
2215,92,6,676.4063380316237,1324.1191433129284
2216,92,7,871.2061045716874,1242.9573057589748
2217,92,8,617.3641073341274,1306.5500762414135
2218,92,9,748.6977907811558,1285.3142988812965
2219,92,10,862.5421689015268,1249.2632569092573
2220,92,11,790.1609977419392,1401.2321530988108
2221,92,12,638.7561722732739,1236.0821870165569
2222,92,13,941.8133528486699,1285.1297932430898
2223,92,14,579.8443563303044,1295.875143418988
2224,92,15,885.4888147136601,1301.2084506385434
2225,92,16,747.7499985704178,1330.3635289355725
2226,92,17,440.75665088786945,1325.703241600505
2227,92,18,617.4474158012281,1388.0452824298407
2228,92,19,668.8587309828965,1382.516533666551
2229,92,20,795.889163714651,1325.685738822799
2230,92,21,612.289111003936,1296.2620215582185
2231,92,22,762.8709527283752,1335.3859440726617
2232,92,23,526.7663294542859,1264.6300194979347
2233,93,0,774.9367751999117,1292.346969080088
2234,93,1,550.4791886753301,1345.298134156087
2235,93,2,487.4891752999325,1281.946640381012
2236,93,3,845.959979602141,1339.7731079036917
2237,93,4,812.753034639194,1320.7111309905536
2238,93,5,689.6036970965691,1266.4780218955923
2239,93,6,674.0342457436033,1264.6350420942956
2240,93,7,701.525973661881,1292.702759549729
2241,93,8,753.8666592961749,1310.4649605494035
2242,93,9,884.7517362313599,1368.1430926812911
2243,93,10,597.2325085663391,1353.6583563332965
2244,93,11,658.6756691279209,1145.717454788828
2245,93,12,678.9893576552803,1211.8140184837664
2246,93,13,863.6519448736229,1175.2371616956475
2247,93,14,636.2594982122769,1396.5428509376832
2248,93,15,717.6761286680787,1367.6795774167451
2249,93,16,613.6879206630365,1382.509495357672
2250,93,17,927.4537970330487,1283.348873505032
2251,93,18,655.9207571952152,1466.772182499966
2252,93,19,779.300426855802,1347.2313140480444
2253,93,20,727.1369691195354,1295.054938539393
2254,93,21,830.4331870377888,1380.9773840575415
2255,93,22,734.2010051523066,1330.35969067396
2256,93,23,733.935480000632,1305.8264229068711
2257,94,0,760.1065049732481,1306.4586762126853
2258,94,1,555.0185340566389,1321.3901267936722
2259,94,2,681.6824898285213,1325.3403387208568
2260,94,3,901.538450460566,1351.4465178989867
2261,94,4,653.8951417735368,1273.8238155699917
2262,94,5,864.9400673820678,1269.1859616369793
2263,94,6,702.5284610135609,1463.5346831169657
2264,94,7,732.9012611073397,1421.2582294317945
2265,94,8,760.3131690763112,1311.3819254450843
2266,94,9,845.2156290443036,1336.9706922593596
2267,94,10,594.6785666687535,1188.445746506211
2268,94,11,1025.0652370903092,1243.247509522286
2269,94,12,820.7640587251408,1372.6221924631943
2270,94,13,931.9282509527587,1281.864584132582
2271,94,14,556.9942042519656,1355.7006155550487
2272,94,15,795.8505272264595,1344.1533709277599
2273,94,16,726.4977411402025,1348.4221296904452
2274,94,17,876.3303937943965,1344.1833361367208
2275,94,18,608.0354623551402,1213.7340526304508
2276,94,19,923.3887290762307,1241.3291678584999
2277,94,20,801.9881396000617,1258.2152302977656
2278,94,21,753.4793727341009,1324.615914448404
2279,94,22,527.2989128173817,1271.6351745219113
2280,94,23,758.4549064025729,1260.0797935101589
2281,95,0,486.6431625199246,1256.3021139247921
2282,95,1,785.7761973329409,1224.9752750487166
2283,95,2,907.2552868722435,1347.0349497815107
2284,95,3,709.4858536958628,1323.20415004193
2285,95,4,899.1158757678239,1244.513867492923
2286,95,5,982.232601671032,1374.7314722266992
2287,95,6,732.842135263465,1374.3785638983531
2288,95,7,878.2095178158512,1353.4309193335257
2289,95,8,654.4694895742405,1112.24909691957
2290,95,9,721.4186939644236,1185.6514480219869
2291,95,10,818.756278423569,1309.6441770740125
2292,95,11,696.1123235312758,1312.371141537934
2293,95,12,569.9646175498597,1256.6385249064745
2294,95,13,800.8061404445048,1259.6596626551495
2295,95,14,736.7702141385731,1063.4550743260324
2296,95,15,721.5342530802488,1380.5255620724422
2297,95,16,747.3286509364444,1410.430190170573
2298,95,17,578.1530316905271,1216.3152233899216
2299,95,18,574.6218845552844,1352.8374754766771
2300,95,19,722.1019962277886,1334.9419112202063
2301,95,20,503.22717910788685,1261.396605757688
2302,95,21,633.700384891785,1288.8921053215322
2303,95,22,999.2836350411267,1350.1931119411497
2304,95,23,608.755612972877,1419.8414092214061
2305,96,0,786.4663244212422,1307.1885396091725
2306,96,1,538.0711758240407,1291.2549653994263
2307,96,2,713.2582514163203,1369.6847533493965
2308,96,3,837.1694550376395,1263.9652152680885
2309,96,4,946.5442559522812,1405.5727345653304
2310,96,5,524.6430086702351,1370.9531413965751
2311,96,6,708.7832247824795,1371.7237519484152
2312,96,7,569.6324987139097,1347.5652910538893
2313,96,8,624.0599824065515,1333.2430790532005
2314,96,9,596.7430518833307,1357.4815056247883
2315,96,10,918.1688304469958,1322.8731948894374
2316,96,11,734.591896145319,1328.8964696194382
2317,96,12,618.6469580479256,1337.8915886600507
2318,96,13,730.2107285022038,1232.1416953345135
2319,96,14,388.75727163092574,1215.005436726802
2320,96,15,681.2690665943115,1209.0639471310712
2321,96,16,963.5664471505536,1329.5713171795594
2322,96,17,998.7772040500728,1350.9125309623473
2323,96,18,726.5542295284974,1342.867816616008
2324,96,19,807.951425261419,1340.4441557877249
2325,96,20,825.3075664694304,1311.9429459934483
2326,96,21,856.9030102539583,1349.2781143444229
2327,96,22,275.42164153195904,1293.4328172025068
2328,96,23,547.111362475795,1341.3125345659496
2329,97,0,743.8808972673207,1290.2189380139398
2330,97,1,757.3582331591126,1205.439300405045
2331,97,2,784.9443164847769,1336.2133220311202
2332,97,3,724.74887892395,1334.4501796676868
2333,97,4,838.1639880457013,1342.8140500856023
2334,97,5,818.9957588730072,1247.7645358686184
2335,97,6,656.3917161203995,1338.6307937506274
2336,97,7,973.1684454401111,1165.562419595016
2337,97,8,856.7256570169943,1421.4953602182127
2338,97,9,698.4419625968944,1278.5103117388448
2339,97,10,865.2623295591274,1335.330730555919
2340,97,11,811.0916716389768,1374.2908315339066
2341,97,12,605.5027610466831,1255.250899663443
2342,97,13,806.5648333533347,1351.1548653084549
2343,97,14,846.8065429022512,1317.4039494686197
2344,97,15,801.9587247435454,1289.1781776788548
2345,97,16,762.5066070015209,1391.3416659255777
2346,97,17,564.6584231975685,1298.1788953709704
2347,97,18,704.6187168331683,1220.8415641768656
2348,97,19,538.8243954510465,1299.3284624307084
2349,97,20,890.9930330635506,1335.6281527907402
2350,97,21,718.0436834819046,1342.742713980125
2351,97,22,767.650516486145,1272.3607328627324
2352,97,23,655.1000737794096,1444.2554766624303
2353,98,0,771.108171893704,1355.935010417572
2354,98,1,623.7962219017423,1336.952710786058
2355,98,2,819.6480161978764,1384.9547300077888
2356,98,3,728.6278164180725,1279.273210023574
2357,98,4,893.8252590671784,1312.7087485666416
2358,98,5,1035.93419286197,1383.7235539032981
2359,98,6,787.0592137351857,1342.048929471187
2360,98,7,762.7407733886513,1317.7630042773594
2361,98,8,443.94035860777865,1305.1916067929587
2362,98,9,765.2006699016215,1375.7046760793128
2363,98,10,580.7028074738129,1405.4159435518027
2364,98,11,865.7569431010451,1313.0055622468694
2365,98,12,831.9675403265061,1312.1578464007775
2366,98,13,873.6027333850807,1253.7631630036362
2367,98,14,838.3333654215637,1251.3870862489682
2368,98,15,711.5394052016433,1428.1652012217653
2369,98,16,964.0571286553375,1352.515095711958
2370,98,17,586.4325315489402,1353.2704481949406
2371,98,18,662.302165871913,1281.4700322887109
2372,98,19,556.6040896764923,1294.9298898044083
2373,98,20,593.9481141806414,1298.2745052846506
2374,98,21,722.0278636734163,1323.2556127786884
2375,98,22,526.3392978761849,1322.8114945576308
2376,98,23,788.8316427046748,1139.5947736027042
2377,99,0,684.6518958470444,1342.5825284105483
2378,99,1,817.9001638504187,1410.6172012059603
2379,99,2,926.7917834709075,1171.903637092481
2380,99,3,666.8405458319382,1278.3297358389693
2381,99,4,850.7741916784732,1394.9553531453573
2382,99,5,890.0916786188081,1243.750346214616
2383,99,6,866.0164235803354,1270.369301643656
2384,99,7,829.3298880437835,1273.4767077197232
2385,99,8,736.539167936299,1394.5874472184573
2386,99,9,822.4384055200074,1304.9009140778228
2387,99,10,881.4543385863935,1325.5264870002454
2388,99,11,867.9096204426194,1446.2254037944733
2389,99,12,754.4289546056573,1357.570322200752
2390,99,13,884.4255898592037,1313.17056515403
2391,99,14,642.999464798752,1240.6148354800496
2392,99,15,704.5891305495288,1310.123936301992
2393,99,16,500.37457428078756,1418.9017745363753
2394,99,17,764.2423836549457,1319.0399555649064
2395,99,18,734.7235657598499,1385.7649596456322
2396,99,19,575.8795105960417,1346.4398999231194
2397,99,20,702.7963480464123,1301.7934210196388
2398,99,21,517.3429140985716,1163.1337063067028
2399,99,22,867.0127354127537,1296.372807561939
2400,99,23,746.4701469987156,1334.5576640411855
2401,100,0,957.7532129750349,1241.6395428170965
2402,100,1,711.7225633546311,1248.831725423606
2403,100,2,573.5689024140456,1217.822848495311
2404,100,3,933.7823267846196,1272.667530755659
2405,100,4,1045.3118868136858,1289.4236576985347
2406,100,5,653.1807588697285,1372.3715640261184
2407,100,6,802.9300745824071,1261.729677076392
2408,100,7,622.1498868605531,1370.2659261589915
2409,100,8,759.6840982715246,1392.931488948638
2410,100,9,757.4217994851055,1329.8020441019385
2411,100,10,750.4779308855948,1348.3614853922613
2412,100,11,736.6560324168347,1343.9648312533548
2413,100,12,581.8529468243698,1256.4503085328906
2414,100,13,894.3286444402647,1330.3283316455281
2415,100,14,512.6054530869984,1279.7466940693396
2416,100,15,780.6468453556057,1368.3201445489572
2417,100,16,845.1025019240619,1370.3815754939806
2418,100,17,621.088925082578,1305.0868493094465
2419,100,18,568.6259386556848,1363.165203589878
2420,100,19,852.8334733402958,1334.25739741578
2421,100,20,825.3723014136552,1380.8829834372154
2422,100,21,638.4030050810959,1241.0351615512968
2423,100,22,795.9539610749994,1352.2000916795723
2424,100,23,938.4954193440594,1357.9374709211486
2425,101,0,706.0009408525418,1330.9561467175647
2426,101,1,733.3104617454784,1285.8269824984839
2427,101,2,605.3882619636319,1255.4465576987557
2428,101,3,658.7215799829169,1358.0199979398308
2429,101,4,722.7777181437235,1235.926482293716
2430,101,5,671.9548306106891,1332.5028992672046
2431,101,6,849.210107115814,1326.032951205129
2432,101,7,704.0857083975599,1337.783236378524
2433,101,8,898.4618270754287,1362.182257899325
2434,101,9,843.9588026112494,1342.5397246108837
2435,101,10,949.3031610096554,1330.5689209357645
2436,101,11,799.8258117945942,1259.4385583401327
2437,101,12,637.8637168177813,1383.12719797155
2438,101,13,893.6928563609026,1274.0793048045293
2439,101,14,880.8282031559817,1285.9730432506187
2440,101,15,820.291942164678,1305.6162736342412
2441,101,16,886.2363836413074,1342.6656561834106
2442,101,17,844.0816034201752,1329.593802249991
2443,101,18,552.8498149891404,1363.1200168075873
2444,101,19,771.373675712231,1337.7227864765507
2445,101,20,892.5809530683795,1301.308327305817
2446,101,21,688.4145161087694,1246.7401077221077
2447,101,22,671.2071836369421,1349.9404752549997
2448,101,23,768.6417890912319,1345.5642084913793
2449,102,0,717.9403013082944,1381.8341133406207
2450,102,1,870.6267556977433,1211.5501637133716
2451,102,2,895.6038976014224,1256.2541802930882
2452,102,3,771.1854775968303,1329.1461608991463
2453,102,4,596.4759983483434,1382.2754410964458
2454,102,5,853.5857423939166,1329.072186760505
2455,102,6,764.5960753061904,1369.7949454368863
2456,102,7,613.5799235796569,1394.8346893077053
2457,102,8,827.3178895885007,1350.2345216734045
2458,102,9,898.7735512944855,1319.0365757395268
2459,102,10,776.4653442495576,1269.7534931405846
2460,102,11,776.4151961644995,1329.105851323738
2461,102,12,734.5518675710936,1336.2457747587628
2462,102,13,667.7252380766361,1276.1810619900496
2463,102,14,641.8218470022737,1246.0554214728982
2464,102,15,687.460410129056,1380.9621800252523
2465,102,16,790.9020883245117,1398.2852884769914
2466,102,17,599.9391292416204,1325.5670752206313
2467,102,18,533.7551208558046,1306.9798410861074
2468,102,19,700.9763331483381,1421.3733536846144
2469,102,20,744.8074911709195,1268.2849184505656
2470,102,21,858.6474750962299,1278.0184989097525
2471,102,22,624.5534157057647,1394.469170866479
2472,102,23,825.6813332939163,1316.2314242688642
2473,103,0,837.7325441373447,1411.5707662753857
2474,103,1,760.9663228312561,1245.9901323291722
2475,103,2,777.5215675531601,1230.8714435683899
2476,103,3,617.0663745429663,1378.9703928397687
2477,103,4,595.5386589715124,1366.6595562427017
2478,103,5,758.0325596465705,1241.1832973872686
2479,103,6,799.5430289372791,1402.0570781165247
2480,103,7,850.1252942011928,1266.3385767699142
2481,103,8,752.0334823244717,1160.8248936087489
2482,103,9,858.6971313196715,1265.210142828078
2483,103,10,790.1303267820574,1294.6603607711488
2484,103,11,738.1129254997207,1279.9268808535674
2485,103,12,657.1573874388478,1233.011628551029
2486,103,13,933.374680585819,1263.5215846690642
2487,103,14,878.9377937601944,1301.3644139061566
2488,103,15,885.883186227791,1283.4414573288707
2489,103,16,885.694859305098,1287.6226037789738
2490,103,17,718.6705464175427,1374.9454872615827
2491,103,18,679.1688721388027,1299.8853574330738
2492,103,19,665.4301079621615,1306.3120609970895
2493,103,20,744.1230088617734,1223.758163361731
2494,103,21,873.5937231670127,1372.111533870775
2495,103,22,755.7414561446237,1222.064062286891
2496,103,23,761.8230846257529,1218.7473389481825
2497,104,0,966.0830629218251,1392.3543539587185
2498,104,1,866.9219537289106,1135.9174225602799
2499,104,2,753.7167439414046,1298.3691793748244
2500,104,3,646.7374806726664,1316.383322351951
2501,104,4,555.7505790900537,1261.6248222716788
2502,104,5,727.1909228225827,1350.539346772331
2503,104,6,823.4948797710252,1287.1875727215402
2504,104,7,740.294014683396,1279.396549555358
2505,104,8,676.9560187404498,1395.2408771072567
2506,104,9,574.6436933325158,1368.6957401716363
2507,104,10,769.8676001770289,1314.9231076786357
2508,104,11,628.0133373198121,1298.7482610237603
2509,104,12,567.4137239857257,1237.8079106730893
2510,104,13,545.9587021331487,1417.1976947654057
2511,104,14,568.4302573740215,1350.8449052055198
2512,104,15,667.7492501462743,1443.3970758269654
2513,104,16,722.5313173158459,1301.1932525530121
2514,104,17,901.4790631779243,1359.1161840188543
2515,104,18,993.659865734791,1311.2203859980004
2516,104,19,716.258936043098,1262.6890859448483
2517,104,20,827.0202866733152,1373.0929986857338
2518,104,21,594.8618986131535,1326.6578988905947
2519,104,22,456.75054561921297,1326.3861141018422
2520,104,23,877.8082746211605,1374.769312100671
2521,105,0,782.926035586887,1321.8071500978313
2522,105,1,861.2960571949989,1292.975866863353
2523,105,2,658.5262051962745,1386.9975936005862
2524,105,3,855.004318438172,1196.2758990420557
2525,105,4,723.588042263344,1333.9013864385909
2526,105,5,849.1033047874907,1416.576123792513
2527,105,6,921.0092470328516,1379.2190213489355
2528,105,7,782.8370808314646,1374.6540969297346
2529,105,8,408.1567780481533,1309.78885201511
2530,105,9,747.7224262463674,1365.2693785046206
2531,105,10,777.3436961692632,1356.996849104692
2532,105,11,1010.5176330766263,1376.1906879285584
2533,105,12,589.8839360091013,1308.390378941473
2534,105,13,809.832946071913,1365.5771745448844
2535,105,14,640.7290888217354,1308.7700451169076
2536,105,15,806.2838647053286,1311.4467017563331
2537,105,16,640.8526386315186,1398.0438243831102
2538,105,17,698.5744790403626,1355.069408306816
2539,105,18,671.6623987105872,1403.9094691806054
2540,105,19,804.1889380195084,1370.7345810420534
2541,105,20,749.5255708586693,1288.6056519815156
2542,105,21,915.5336082266208,1257.7903454237746
2543,105,22,729.7361309466634,1266.4821162170667
2544,105,23,702.8165840615943,1262.9255388676784
2545,106,0,831.9006100314865,1302.085593546944
2546,106,1,948.718127257365,1403.9935296822102
2547,106,2,887.5873510001402,1276.4074412315222
2548,106,3,798.4665200572753,1283.941460129141
2549,106,4,840.0420156416428,1325.4578668251352
2550,106,5,587.0158287035133,1378.624189885924
2551,106,6,753.8358410382018,1390.3038274553353
2552,106,7,732.7330195505215,1253.04084601056
2553,106,8,729.4787637091792,1397.731754482224
2554,106,9,797.513144749939,1355.897853545097
2555,106,10,749.0698591211649,1402.5533244484498
2556,106,11,614.3938890548803,1258.7963781217393
2557,106,12,654.5127891534274,1309.575759689878
2558,106,13,874.3468367919638,1355.707056567412
2559,106,14,787.7043038519193,1353.890549230281
2560,106,15,732.0935879416625,1360.3950944367343
2561,106,16,831.7940459241945,1258.9621091739673
2562,106,17,835.2163161789424,1248.2036272801681
2563,106,18,666.2105358823433,1350.2566637022105
2564,106,19,613.0495050741897,1362.0206793888378
2565,106,20,804.7289992564081,1339.3203455297441
2566,106,21,930.8559612508235,1361.5281553803216
2567,106,22,797.7772553383852,1338.514232021795
2568,106,23,895.0843481433136,1297.3656199281108
2569,107,0,697.6703330465973,1346.2445507041793
2570,107,1,1012.5706028664453,1144.2191607728992
2571,107,2,1027.639689414775,1329.168777077973
2572,107,3,825.3794823379573,1307.5421714576537
2573,107,4,975.7447412668091,1436.671712131925
2574,107,5,670.0205462188663,1202.5802885035985
2575,107,6,644.964613973266,1246.4385279410435
2576,107,7,643.40398427072,1222.6235238652723
2577,107,8,870.4801166766456,1257.2556726572327
2578,107,9,885.5544852917127,1341.3538993050704
2579,107,10,556.4418843276042,1286.156970831802
2580,107,11,881.9351391548619,1266.6677224924765
2581,107,12,740.8165609936959,1379.0946339117133
2582,107,13,755.2268245821726,1282.6813491355506
2583,107,14,768.2676436405709,1327.379557929111
2584,107,15,780.8001545372972,1419.3037892871332
2585,107,16,737.9723979502546,1408.8532218039663
2586,107,17,761.8490458625324,1330.430941125868
2587,107,18,723.6479530891431,1402.5215160849543
2588,107,19,890.6926080234259,1283.5701033984853
2589,107,20,683.091793919565,1361.3377469979437
2590,107,21,763.8654081155111,1361.1479054843483
2591,107,22,827.5784954017189,1347.2293940668367
2592,107,23,951.162351451504,1293.237166333553
2593,108,0,671.5544742824568,1351.533154736202
2594,108,1,782.5870861700053,1281.2052271415423
2595,108,2,732.3521424981409,1265.7977306617795
2596,108,3,661.4306850763571,1310.124764107769
2597,108,4,781.4416975101506,1393.795447132672
2598,108,5,979.6564693329386,1339.6278977038573
2599,108,6,601.3795045695595,1347.6153562163709
2600,108,7,493.3397467409685,1310.0099069301862
2601,108,8,873.9808013932684,1380.5794888399616
2602,108,9,841.7826502301416,1371.3567700371152
2603,108,10,639.1723796824735,1385.172898834691
2604,108,11,552.0454854803397,1360.0842978884266
2605,108,12,1005.9300078707731,1391.7403515959963
2606,108,13,905.6942366829126,1279.9523384191664
2607,108,14,503.04670137212133,1338.329163969124
2608,108,15,851.7434190819882,1269.013339835799
2609,108,16,575.2279697955433,1370.2618181301737
2610,108,17,769.9765407892908,1310.5575578482299
2611,108,18,866.7221522480727,1355.2536189192472
2612,108,19,859.9372834623139,1351.8373214340638
2613,108,20,799.4568815862189,1325.583366506491
2614,108,21,963.8939781935856,1313.848039672089
2615,108,22,618.2138937306618,1344.3134158871308
2616,108,23,823.7529043038127,1183.6389607012877
2617,109,0,751.5236898011931,1333.163246240658
2618,109,1,805.0590871175408,1370.2658283539622
2619,109,2,965.241385065097,1395.020169808845
2620,109,3,571.4342641165422,1331.7675282530809
2621,109,4,583.4774555202057,1266.464689297353
2622,109,5,816.0528451238506,1388.7197675118032
2623,109,6,940.7323413527349,1334.4374826466337
2624,109,7,813.267484953841,1198.6929146215894
2625,109,8,693.5986053086951,1331.6414340964832
2626,109,9,794.3097306625791,1336.7738939739656
2627,109,10,821.6643457584202,1331.4413670958368
2628,109,11,776.1721722012095,1268.6812174998486
2629,109,12,874.9547769795681,1352.4748774820823
2630,109,13,801.7704450941878,1329.2118351362258
2631,109,14,836.0972831677475,1395.546082730196
2632,109,15,810.8111973803607,1234.9949618507435
2633,109,16,740.4999927340297,1333.560298206186
2634,109,17,603.5631099889898,1274.654803896284
2635,109,18,819.9134383900379,1121.660018748811
2636,109,19,864.2981339271455,1311.2360372692233
2637,109,20,689.6446289926544,1212.3468248587885
2638,109,21,771.3003324353456,1413.4756214818676
2639,109,22,581.5129202853989,1305.9474071321647
2640,109,23,749.3385795003203,1322.8061064578872
2641,110,0,736.7288629747167,1274.2733468102945
2642,110,1,932.8010671443176,1333.8892601902348
2643,110,2,724.928389679838,1397.839360325329
2644,110,3,757.3239954281499,1278.6055722827984
2645,110,4,679.2536568863108,1367.0598559726864
2646,110,5,889.6197707921376,1390.6604616037644
2647,110,6,732.5194465858058,1256.2103012969371
2648,110,7,864.9365515654245,1407.3876017805967
2649,110,8,622.3011453127081,1299.6370358725826
2650,110,9,917.841559838567,1364.388793734187
2651,110,10,805.8296297863601,1421.3094393994784
2652,110,11,750.9173464060782,1280.3585994413052
2653,110,12,1014.7504435245942,1409.0537014056822
2654,110,13,824.3223506350256,1212.4147208465035
2655,110,14,633.6782087407772,1297.283640068538
2656,110,15,874.5205662942527,1360.8738375214189
2657,110,16,646.0653489136367,1363.6704025251354
2658,110,17,813.1066061217874,1353.1723119279104
2659,110,18,356.87590779663844,1262.5150710948003
2660,110,19,722.263099527184,1312.5513573196477
2661,110,20,557.4436137126303,1236.0845048533452
2662,110,21,841.151675927186,1295.126969921591
2663,110,22,721.4920040060438,1322.3756801978725
2664,110,23,964.7457918526652,1266.7993785252404
2665,111,0,945.4069530482653,1300.7616851220034
2666,111,1,496.63813880601134,1269.3468055286291
2667,111,2,793.5278453481018,1306.4231020133889
2668,111,3,945.9784542329343,1361.1832471734574
2669,111,4,591.3907375883109,1343.5459028593775
2670,111,5,930.8912730170207,1426.1608525673748
2671,111,6,607.779895093718,1383.315901918085
2672,111,7,940.6452928905825,1343.8440979903864
2673,111,8,851.3471337198033,1333.2067949113948
2674,111,9,787.2787642549555,1334.4106245259393
2675,111,10,905.9847594571446,1318.4904914290357
2676,111,11,664.5580528959933,1334.6034331448407
2677,111,12,737.8281381986839,1300.0502588628535
2678,111,13,844.49570622451,1267.174798214965
2679,111,14,766.9950057045767,1310.590770348525
2680,111,15,664.0561888841773,1346.4238677617711
2681,111,16,913.9909437827644,1366.4745326009124
2682,111,17,544.7625054700854,1336.5832300246884
2683,111,18,627.2314817104154,1326.9428965049565
2684,111,19,603.1173505719777,1387.1047744692603
2685,111,20,657.3535049639902,1389.8529103980823
2686,111,21,734.3457575180284,1284.255269773294
2687,111,22,814.8873681301446,1347.2858610038809
2688,111,23,739.8251556239363,1336.07424836288
2689,112,0,820.6907655190686,1308.6144137559606
2690,112,1,745.9640744057983,1418.285326334715
2691,112,2,706.6584463873529,1323.5605161204908
2692,112,3,713.0757531307788,1355.2998717635492
2693,112,4,822.6767274834999,1336.2760399317553
2694,112,5,741.0060572209097,1306.7169637357622
2695,112,6,813.2198354139658,1343.6760716378856
2696,112,7,736.6148996087827,1410.4352639382328
2697,112,8,859.8934835296901,1304.9360290814266
2698,112,9,633.2009147036069,1357.345070236928
2699,112,10,751.9330722111528,1290.5335400782667
2700,112,11,732.4116437972841,1294.4964336580995
2701,112,12,921.8108195566849,1249.5584438023905
2702,112,13,797.8874695467052,1328.5055867830952
2703,112,14,870.0344534708602,1150.8560743824871
2704,112,15,743.2819399194885,1309.9542859162466
2705,112,16,946.4914028546467,1279.6994841264875
2706,112,17,857.3462547736273,1137.9923188587652
2707,112,18,967.0108370732265,1311.7447321505836
2708,112,19,740.9285503401808,1316.4805405325642
2709,112,20,718.882591739723,1290.5583943745519
2710,112,21,790.7866553222038,1322.8863096230227
2711,112,22,839.3603528882643,1320.2294896025255
2712,112,23,654.6449902483656,1295.9713790392186
2713,113,0,751.6381961784335,1367.1281584072478
2714,113,1,701.8375023678934,1390.5637909470527
2715,113,2,984.3977407500431,1382.025098439282
2716,113,3,974.2673710394372,1386.4231136386443
2717,113,4,726.4840916049446,1333.3642884789015
2718,113,5,871.052952373641,1353.2431812727268
2719,113,6,821.2529963895855,1320.5739688273359
2720,113,7,841.530045219795,1393.7254459777942
2721,113,8,984.8691825875094,1381.3417772987154
2722,113,9,718.6459942308121,1350.6039381421988
2723,113,10,1019.9123789066679,1329.4573217391062
2724,113,11,736.4117694714769,1301.7629514567045
2725,113,12,642.8154315101415,1429.9357031307986
2726,113,13,850.8013017168762,1317.4509557132433
2727,113,14,786.3702665001034,1331.401894052573
2728,113,15,531.3746869588879,1375.1497066084362
2729,113,16,817.6431942027217,1380.421095827436
2730,113,17,597.3358016299353,1333.9434968478242
2731,113,18,832.4657283712188,1299.146834456906
2732,113,19,708.194858155013,1242.9592847007266
2733,113,20,643.8018412167742,1332.697024246121
2734,113,21,656.0978421243161,1376.6982619550781
2735,113,22,751.8758162744821,1267.8483234850012
2736,113,23,640.7792642338563,1302.0126885283569
2737,114,0,1033.4595092401803,1295.5886125376069
2738,114,1,902.5118560052833,1302.6567459682215
2739,114,2,826.6164058946329,1334.0545847405706
2740,114,3,758.4079918222552,1353.3554583982836
2741,114,4,845.7151714228401,1253.9081874791166
2742,114,5,645.8321873114667,1359.9087520840806
2743,114,6,891.8971874436861,1252.0835565038858
2744,114,7,795.568188654857,1258.704236922335
2745,114,8,779.9593972547339,1223.190965133359
2746,114,9,813.3855925582732,1337.3781445254342
2747,114,10,844.2299824000778,1325.0207689947688
2748,114,11,751.0422232214256,1300.0407661682693
2749,114,12,783.6235875337964,1339.2652922667214
2750,114,13,789.3637573644077,1362.2886935847403
2751,114,14,738.6062134692643,1346.4342924503267
2752,114,15,979.529165892348,1335.387300522981
2753,114,16,857.272504228296,1288.6994345643993
2754,114,17,781.4240885223306,1398.3261123734121
2755,114,18,955.4758968625742,1352.6933988079795
2756,114,19,652.7610356032021,1410.9398983461697
2757,114,20,725.5055240490822,1193.7875798176115
2758,114,21,858.3457121302653,1426.5883552705136
2759,114,22,681.4417537790505,1332.184929230532
2760,114,23,1013.66713208453,1342.6929832809685
2761,115,0,784.0984198595613,1457.3484903801877
2762,115,1,743.9014974284589,1338.268702662757
2763,115,2,784.0268507801593,1419.75349972451
2764,115,3,665.6140162897739,1393.9986473823108
2765,115,4,679.409470247579,1358.2303625064408
2766,115,5,868.9402183837722,1367.6383104333586
2767,115,6,848.9158907314433,1318.8961958511895
2768,115,7,812.6987213989233,1288.2007922860473
2769,115,8,814.284655471851,1343.3542534357734
