n,generation,specimen,fitness,distance
1878,78,5,181.6147170769815,613.0307099776048
1879,78,6,218.11269870032496,611.5742000475179
1880,78,7,191.07289344329433,617.030366072201
1881,78,8,173.2660174469519,612.7515452229826
1882,78,9,211.95237155438932,622.7903089680278
1883,78,10,181.77856361226262,608.1440069625179
1884,78,11,204.13153756893217,629.3006976051079
1885,78,12,197.7411685498352,623.0172562738364
1886,78,13,195.48616251346076,607.5640390495189
1887,78,14,189.79413063149505,625.8748174839401
1888,78,15,179.22103635940329,625.2438956684465
1889,78,16,197.1305247098915,612.7094094589268
1890,78,17,195.12995857474255,608.7045732689854
1891,78,18,202.29274487836028,613.7582473348444
1892,78,19,201.4002516657335,617.8789669535555
1893,78,20,191.00885480105757,624.3107846550247
1894,78,21,202.79658236344653,575.9349436908938
1895,78,22,215.8813562725922,597.3023402275451
1896,78,23,212.36923562555842,614.0588692127042
1897,79,0,196.23287501899824,601.7513190403249
1898,79,1,199.63067883379324,616.5694722625898
1899,79,2,217.56870459201843,607.3304012596839
1900,79,3,169.1605347519038,629.5459929470395
1901,79,4,219.1727050096313,610.9178144983631
1902,79,5,214.3566460209529,625.4049302514501
1903,79,6,209.17405630169733,606.3001641095174
1904,79,7,206.79597494129243,609.7556073805383
1905,79,8,211.33472942215712,578.9943899318835
1906,79,9,211.2438044705504,620.52404354759
1907,79,10,220.52935061847552,594.5086593826071
1908,79,11,212.48456919831463,603.1008317185986
1909,79,12,197.4108258564122,621.9766443030956
1910,79,13,211.22977851411443,599.8305695941624
1911,79,14,207.68614797970082,598.8601848572566
1912,79,15,184.38377187791727,605.6924665900239
1913,79,16,200.71411655382735,618.1960285358394
1914,79,17,214.56986598100275,592.639244113436
1915,79,18,183.46600470168622,623.2112188143476
1916,79,19,198.7252685946553,618.8973442757319
1917,79,20,185.98143800244569,618.6781124014759
1918,79,21,200.63252569143754,603.2255786290068
1919,79,22,213.1883995557907,606.5735932956754
1920,79,23,189.13458976046132,604.9478914846906
1921,80,0,172.8666161405545,631.7499528879571
1922,80,1,208.44704546916552,602.7380153477673
1923,80,2,209.91875287983166,611.4808165877674
1924,80,3,218.12153834569287,613.066410704035
1925,80,4,183.0052272628637,623.2471746227887
1926,80,5,205.81028491999152,611.1189247391369
1927,80,6,201.70638326397994,615.1969382970586
1928,80,7,184.81587908742623,598.0205132281556
1929,80,8,217.9326215617087,619.5120308662815
1930,80,9,212.5676505442174,595.2876622396946
1931,80,10,218.5093394696351,619.3149772526868
1932,80,11,221.41256195123728,612.7377913347907
1933,80,12,190.99884791895897,621.599126000449
1934,80,13,189.50562746413217,597.5977018519004
1935,80,14,196.71507052106307,603.4098752510719
1936,80,15,214.70014658466505,608.5534764517807
1937,80,16,215.017404681297,621.4184444095571
1938,80,17,198.29468810153716,603.8892197267398
1939,80,18,193.81729921950975,608.1531265407837
1940,80,19,192.8942520828218,610.8575134997881
1941,80,20,183.41350978697312,603.7948102383288
1942,80,21,196.42676538676128,598.3724554644908
1943,80,22,198.62435695162455,606.1443215545961
1944,80,23,197.355334504212,596.1983354665501
1945,81,0,182.3582743689941,640.1450396974084
1946,81,1,181.94449969373392,616.6546849770275
1947,81,2,200.89424291927406,638.3428954284522
1948,81,3,181.14037813671308,600.787516140818
1949,81,4,190.38555556577765,616.2677844098799
1950,81,5,215.9767017910641,621.7183957577724
1951,81,6,210.09886941904514,614.6538835337282
1952,81,7,204.63713260382286,606.7787695636753
1953,81,8,206.8191970963065,616.8871110724127
1954,81,9,213.53581252932042,605.0894357415731
1955,81,10,177.8947695243642,603.8813797866939
1956,81,11,200.50155209056715,614.0628001642538
1957,81,12,193.14927322777845,606.9573548171712
1958,81,13,209.017872979296,620.6451454031471
1959,81,14,222.46324660852497,621.4427475447076
1960,81,15,190.1179103407446,588.4561097274053
1961,81,16,208.6009411423131,610.9841647293241
1962,81,17,198.04894116601287,595.5779131907481
1963,81,18,200.31577312172365,588.1988339248724
1964,81,19,202.93338314108598,612.9593691773238
1965,81,20,193.94822349533072,621.4196288990644
1966,81,21,182.95920565504485,601.9925586120179
1967,81,22,218.2344338567598,617.7109138713307
1968,81,23,192.07468255839217,609.1203374011518
1969,82,0,185.88894807807068,625.6601965861817
1970,82,1,225.6855733302485,600.696415916606
1971,82,2,205.86189963726818,606.0451834600185
1972,82,3,205.31448848018306,621.2767203226808
1973,82,4,216.46723844558323,623.303900527575
1974,82,5,218.4570205970481,623.440473978067
1975,82,6,200.34518675261154,599.9324317882707
1976,82,7,202.1670035331871,632.3183232459686
1977,82,8,209.85910759712957,620.311359483614
1978,82,9,194.28262338974704,616.9876045548842
1979,82,10,202.8749043113132,620.4380283882444
1980,82,11,215.94600309865774,616.2794480095171
1981,82,12,176.2339160126387,598.0462963616557
1982,82,13,206.71554902495853,607.9995232771262
1983,82,14,206.15663703520534,592.0250174587786
1984,82,15,207.51139382688947,612.7337635982059
1985,82,16,187.9282949275974,615.1367684696702
1986,82,17,215.70176501158298,622.1136871785681
1987,82,18,181.42596657128323,617.7814424799947
1988,82,19,192.29851342448762,619.724522178537
1989,82,20,202.3182920356247,602.9453185621081
1990,82,21,227.03908820931065,616.4176876842664
1991,82,22,198.77204974990948,608.7926022489987
1992,82,23,190.49527597971957,626.2453836232024
1993,83,0,206.23318403878383,584.6106277193503
1994,83,1,193.04697142874406,584.43874929635
1995,83,2,212.06749527746067,611.7587109835026
1996,83,3,210.8337554259845,612.8863855077279
1997,83,4,211.76818271946127,619.2698322709191
1998,83,5,184.44147477485845,590.3017886335476
1999,83,6,193.0350636482726,616.0125919634775
2000,83,7,184.48042145970498,603.7336556896889
2001,83,8,225.3822249278086,620.8111320459716
2002,83,9,221.5603509311879,609.7015345679289
2003,83,10,222.044558489824,619.3890618444788
2004,83,11,212.1275251210402,616.1623313626033
2005,83,12,218.2314765398201,607.7630822121981
2006,83,13,215.23589862399507,625.2980859913888
2007,83,14,206.68239805282496,599.065465472524
2008,83,15,209.83222297260627,606.7214588813473
2009,83,16,205.5361468375628,621.7389171493527
2010,83,17,191.70528551324185,620.2643508808744
2011,83,18,213.7780967919881,594.4904012873587
2012,83,19,214.6158654001556,609.441754112505
2013,83,20,210.80966999704202,609.6330526943962
2014,83,21,208.18579182451782,627.6167977935486
2015,83,22,193.44397655798602,604.0590676559308
2016,83,23,178.26558879148382,602.4208206579067
2017,84,0,218.87046684108267,619.5844549388199
2018,84,1,199.22725134822483,618.1537941498805
2019,84,2,164.7188461090964,609.2276332218961
2020,84,3,198.30636894705555,622.3017400916938
2021,84,4,219.82540918640703,621.8703787208916
2022,84,5,189.12063012767854,611.4441254416427
2023,84,6,214.61287902854244,611.6822884896421
2024,84,7,212.24402647517812,609.2988675860587
2025,84,8,198.1861499628105,626.1122168084495
2026,84,9,223.1911243810962,618.5172530691377
2027,84,10,192.26719916911753,626.2440512906013
2028,84,11,187.08520228261705,614.0970458601219
2029,84,12,218.0375285480645,614.3576644127826
2030,84,13,190.63648245216808,595.726210679166
2031,84,14,175.14668865124565,613.5698165704539
2032,84,15,208.64068590296552,606.8211650652992
2033,84,16,183.8092299609509,618.7834594965226
2034,84,17,194.5086774591113,610.4506836668006
2035,84,18,208.16448332284676,608.8127468564916
2036,84,19,197.42654553685247,620.5006964334974
2037,84,20,205.07578924930144,614.2756801960243
2038,84,21,200.86381866282065,618.9793021518109
2039,84,22,194.95348108666298,613.3880575412408
2040,84,23,212.7616832361172,614.0533223612092
2041,85,0,214.88252547941968,613.9007489063808
2042,85,1,210.70768083588177,632.3899835619608
2043,85,2,197.61732768410823,620.5981729547906
2044,85,3,211.94280218026174,599.1417391083918
2045,85,4,206.9803182868425,615.6907009019242
2046,85,5,201.4785031980099,610.9185905692397
2047,85,6,199.78978126084442,614.3418736077599
2048,85,7,208.52242184321557,613.3628618759578
2049,85,8,210.83414421958796,596.2368871089495
2050,85,9,192.58345357858622,594.6229819020059
2051,85,10,203.367554159245,616.4902743443291
2052,85,11,204.6953459083688,607.6868111075851
2053,85,12,193.21026244343028,592.3578215997223
2054,85,13,200.2096965226623,624.175309233112
2055,85,14,201.2631087816442,619.3696923546826
2056,85,15,218.3971588373584,605.9200278548727
2057,85,16,183.38299180908632,602.1550100039941
2058,85,17,202.50556691193185,599.6854772784548
2059,85,18,210.3089823576567,621.771429459837
2060,85,19,188.3358579663116,603.6619548970064
2061,85,20,200.49983138452387,620.1462290473884
2062,85,21,206.64498086870998,608.7125286775398
2063,85,22,211.3024924988028,627.873172384338
2064,85,23,199.23652332516374,600.527652804666
2065,86,0,217.93712104823356,621.8519793204422
2066,86,1,198.436453303122,610.2977188746011
2067,86,2,199.5164949064833,609.6417314672511
2068,86,3,204.19639790893444,598.8012204870631
2069,86,4,229.9257242368936,623.5770515130739
2070,86,5,186.90806976691175,606.5126158368093
2071,86,6,213.84208578637805,621.5366823229566
2072,86,7,207.66650259394422,617.8655527954688
2073,86,8,203.71856608645052,630.0933415012111
2074,86,9,211.83604841047693,597.8414264442537
2075,86,10,221.37305480673365,602.4160518715537
2076,86,11,196.84695038349815,605.5187405201051
2077,86,12,189.0862030708925,607.5792448484797
2078,86,13,183.57386588111356,625.8197219789829
2079,86,14,217.06983258417955,622.7260700195857
2080,86,15,195.72878312465608,622.0576229216526
2081,86,16,206.24326781925402,614.6239635471138
2082,86,17,203.35193536750663,605.1647107733597
2083,86,18,209.20670859915822,597.2344609987613
2084,86,19,184.48321839102604,595.8019583709554
2085,86,20,210.70508456508514,619.0193379122245
2086,86,21,207.95274879351797,605.8685360299023
2087,86,22,178.21064119413836,613.4352764346663
2088,86,23,197.90090531712673,629.8779112522614
2089,87,0,171.65398174745775,611.2159124687494
2090,87,1,207.5243114396163,614.9403047625427
2091,87,2,193.28498827640723,627.6042851709334
2092,87,3,207.24438165978796,629.9494935903112
2093,87,4,215.7525865918027,624.613903726243
2094,87,5,225.82778661016215,609.101399406477
2095,87,6,221.70909756681965,598.2754284470592
2096,87,7,189.8692549960495,624.0440801016406
2097,87,8,187.96514443632503,610.7619381713145
2098,87,9,201.85332956018635,619.5037021077598
2099,87,10,197.91901691490858,623.5547325440879
2100,87,11,188.00115237588454,614.4682492600579
2101,87,12,199.1886881526341,616.3424737702238
2102,87,13,183.00167251235405,617.12974464004
2103,87,14,226.54735161325988,615.4332329321637
2104,87,15,219.2839041109722,602.8928536911479
2105,87,16,213.5680666622827,604.5267824520084
2106,87,17,185.36227643400252,617.8494809593802
2107,87,18,204.74660996634137,608.8476842565417
2108,87,19,211.16250987249688,611.1779538043857
2109,87,20,199.3039821725119,615.1247654956504
2110,87,21,228.4047574896472,614.6294121641026
2111,87,22,208.24456615216442,613.5719062758357
2112,87,23,193.76872745371656,633.2112889387424
2113,88,0,207.02146749017817,606.8780394043252
2114,88,1,200.39424547056797,612.8944576059298
2115,88,2,214.4942571010681,593.7142587533756
2116,88,3,213.56868228080026,618.7363077489323
2117,88,4,204.24896454768086,613.7349498576632
2118,88,5,210.8481624536019,612.8488146689352
2119,88,6,200.7106186255763,611.8259047400352
2120,88,7,201.54713360950447,610.2561024157644
2121,88,8,208.23701176688877,586.3957835410854
2122,88,9,215.88723769000023,608.0108096481288
2123,88,10,208.61683507917263,612.5397176998792
2124,88,11,200.80068946815393,600.2832037622172
2125,88,12,215.11287684441675,626.8944120944076
2126,88,13,197.07314148950672,608.5698078518269
2127,88,14,196.98660374013028,586.4711345378637
2128,88,15,211.9862827833196,609.9800672977406
2129,88,16,187.16721364930095,617.1408589904471
2130,88,17,204.98011642273894,615.6803046572869
2131,88,18,204.32765352737536,626.1497456777378
2132,88,19,222.4372820365668,603.599083162505
2133,88,20,218.18426889745513,614.6253505925482
2134,88,21,218.70772463410256,597.2974320150043
2135,88,22,189.92204003420522,615.3088830755291
2136,88,23,188.1235810493068,581.8982661199851
2137,89,0,177.65910454321195,620.366738607072
2138,89,1,200.19525136532081,626.1593852218803
2139,89,2,200.44078881657336,629.0652220944708
2140,89,3,187.6843267018155,610.2879296307894
2141,89,4,194.2100363532644,620.9610988238144
2142,89,5,197.00785583957372,596.0800205937395
2143,89,6,202.33863247651718,622.6039205191297
2144,89,7,205.27083118927692,621.2137701230931
2145,89,8,198.6333070060193,579.8446393180345
2146,89,9,206.82320391450682,604.7464291330102
2147,89,10,207.526253493199,608.4379282314526
2148,89,11,221.53759820450082,600.4164363732926
2149,89,12,179.2355360286589,603.1340923733653
2150,89,13,207.1368053226064,629.0459949628209
2151,89,14,220.25836002221195,615.7734826437969
2152,89,15,200.73244558272384,613.7449649078343
2153,89,16,212.40476521064716,612.0221199880292
2154,89,17,210.14825673121703,609.3078552644008
2155,89,18,178.7024769342962,621.891308268006
2156,89,19,198.07714437386664,611.5615342124477
2157,89,20,211.5996051089797,613.6995497861934
2158,89,21,174.37542422061773,611.0090682889904
2159,89,22,213.170258894133,622.1718737088268
2160,89,23,188.60680922896725,606.0627011983762
2161,90,0,213.49321848430728,614.4250155363525
2162,90,1,216.17643977611493,617.5118919415277
2163,90,2,181.00873739926556,618.1150662162854
2164,90,3,220.60840449211915,598.4032296685941
2165,90,4,181.45123992785886,612.6576985375232
2166,90,5,209.42414031028477,622.9206372274855
2167,90,6,220.37254101184323,619.6404179660515
2168,90,7,213.6576385752286,625.6673206429726
2169,90,8,189.7787255748475,609.850878936059
2170,90,9,206.24040235445193,601.4105115410526
2171,90,10,200.0191399192724,605.0579195444514
2172,90,11,217.26457666525806,618.1069025314283
2173,90,12,199.57652709212093,605.6249184483996
2174,90,13,219.35004284175508,614.0420598983002
2175,90,14,214.51891904237624,612.1549399040059
2176,90,15,210.44799438453344,618.0279259403616
2177,90,16,216.59577394962773,621.2538550019045
2178,90,17,201.57731547712797,616.0993042169895
2179,90,18,197.61056158133843,599.7207850844316
2180,90,19,218.5796092368331,614.0066166991403
2181,90,20,203.1183838311447,584.1078125149286
2182,90,21,198.3499546582968,624.345474746206
2183,90,22,164.35295957585487,627.8523471110055
2184,90,23,209.89820501368465,618.5552749424418
2185,91,0,229.48751093048293,621.3867732711484
2186,91,1,210.77253723456565,609.0896964384543
2187,91,2,191.54947475333532,608.9319504877608
2188,91,3,211.01124451469593,611.6228619120279
2189,91,4,200.617085302099,624.4078506411977
2190,91,5,202.55718565619742,617.2756514083342
2191,91,6,217.34290825902065,629.3040102534595
2192,91,7,178.31453147136935,603.4553319245987
2193,91,8,217.46784764684872,611.5931746737175
2194,91,9,200.4876188149695,613.9553045315123
2195,91,10,179.51113628403178,618.8614977928029
2196,91,11,187.22009995898662,601.3005785061846
2197,91,12,210.0623752557988,615.016121881575
2198,91,13,187.12922222755532,603.2269500116098
2199,91,14,214.01003761464904,609.2356023101958
2200,91,15,209.5590678799053,617.0213473177407
2201,91,16,203.43826126655227,614.6667077231418
2202,91,17,204.857510311676,609.4308848490701
2203,91,18,197.7777908547474,611.4520261500219
2204,91,19,215.27982370765017,613.6471634362421
2205,91,20,210.5141517855317,597.7966407203679
2206,91,21,212.47738765395076,621.0891204001028
2207,91,22,215.84553436080176,588.7414641978247
2208,91,23,215.73788936811076,614.565898327126
2209,92,0,196.57441176448813,611.6382732345814
2210,92,1,168.49460545836524,592.8174390278193
2211,92,2,189.42176556208597,588.1576045712704
2212,92,3,209.5422619836548,617.4432323892783
2213,92,4,201.18883286994935,596.6125928940238
2214,92,5,199.40529708507154,622.210055175185
2215,92,6,176.0972127413097,627.0578098316234
2216,92,7,221.10681984894805,614.2756801960243
2217,92,8,211.1964274517594,604.8449518912026
2218,92,9,199.59235549543558,612.611067986297
2219,92,10,193.7002414852145,625.3409732622251
2220,92,11,204.8282499098305,605.361354182035
2221,92,12,214.59413997225315,608.6354865930614
2222,92,13,203.02840476056153,598.0410470054555
2223,92,14,209.22841923814124,619.4254148622454
2224,92,15,199.05265706508362,604.6450104613613
2225,92,16,191.67074055739565,614.3884726079747
2226,92,17,199.95982360873091,596.0264621814435
2227,92,18,208.0113555671941,607.0527630463206
2228,92,19,199.33963904286043,617.5531791771491
2229,92,20,189.30404449769088,620.840937708231
2230,92,21,216.35229468667913,612.0780481704239
2231,92,22,207.47571578684335,606.7140933809094
2232,92,23,198.36524476110904,633.9918337830076
2233,93,0,176.07237136516937,625.384637317644
2234,93,1,204.29116444496762,603.9281425198736
2235,93,2,181.28084385743162,569.6699454766512
2236,93,3,198.4705867802832,610.4947148659304
2237,93,4,202.33540926877274,618.9343363453851
2238,93,5,230.08185782515517,603.4127721364429
2239,93,6,211.44525535957553,604.0547874685863
2240,93,7,200.69404829666175,611.685394462837
2241,93,8,204.26130076290823,612.5564861639369
2242,93,9,205.79378487552202,623.6049848654671
2243,93,10,187.58409380022906,626.3113538605121
2244,93,11,199.68902158955296,594.5297435792216
2245,93,12,219.9339375300815,616.4840482264409
2246,93,13,214.61836782226027,619.8444334178878
2247,93,14,208.09366302324494,622.6723475565259
2248,93,15,193.753037503202,615.3179073274457
2249,93,16,197.7813986558828,620.3006527518531
2250,93,17,207.99664555037126,607.1047902284052
2251,93,18,199.4454391873188,616.3413511110703
2252,93,19,182.21674251314008,620.9615691560522
2253,93,20,201.42077379138013,617.467965034929
2254,93,21,204.01603698427493,615.5250529936533
2255,93,22,190.60028144998228,616.589664248834
2256,93,23,199.1664045413697,620.8987547808149
2257,94,0,204.78666903457932,620.887597680943
2258,94,1,222.31867152006058,613.0050127685264
2259,94,2,216.555463114558,602.4575886832554
2260,94,3,207.44407544119426,577.2005917977032
2261,94,4,204.83187483085464,612.390570823689
2262,94,5,190.39918553317065,609.8561073640433
2263,94,6,200.31453667331544,600.4848744891386
2264,94,7,202.5407699392457,603.0204993054817
2265,94,8,202.14171268799362,622.0652679191354
2266,94,9,213.00329550328067,609.0290438858069
2267,94,10,219.9822779320697,626.5873205627037
2268,94,11,213.17588311628035,610.5203759472863
2269,94,12,210.75025916781024,616.7692474217034
2270,94,13,202.95328795059586,594.3247250423253
2271,94,14,192.2909494451571,605.2143222140024
2272,94,15,205.84810562885437,615.8715699824193
2273,94,16,208.05704087771778,605.3828124287808
2274,94,17,213.24523905204026,617.0304297018573
2275,94,18,207.5063217345021,596.5602299150872
2276,94,19,204.7098864849573,633.9095745056417
2277,94,20,197.26583080065606,617.778906096137
2278,94,21,208.2160335607447,617.3917544703008
2279,94,22,157.34623448657038,629.8156344618
2280,94,23,182.13541067514674,613.3996876319618
2281,95,0,218.14456495112563,605.3534553349864
2282,95,1,216.80631609155728,604.4675137009672
2283,95,2,199.30363148572349,611.0444965203992
2284,95,3,204.9322706208078,624.8566677893501
2285,95,4,170.75431492669563,600.4158480597971
2286,95,5,215.6664609421889,611.2844469064138
2287,95,6,204.97956851364586,611.9498280497099
2288,95,7,216.2263499625652,593.9000363057838
2289,95,8,201.83029885138907,607.6062487745162
2290,95,9,209.60120177209893,601.7395502709671
2291,95,10,209.47170921740891,595.8818163792645
2292,95,11,184.21073363890875,630.4163822175391
2293,95,12,199.69285254042512,607.3286709973534
2294,95,13,223.90815721779884,602.6151807981308
2295,95,14,205.80699529839498,609.7098796762174
2296,95,15,188.43018587944871,610.6768210952999
2297,95,16,203.76501871842257,615.8696338171742
2298,95,17,217.66732719783803,617.6040658074661
2299,95,18,192.69341409090123,615.2660569162629
2300,95,19,190.78886954250237,595.8813386709958
2301,95,20,210.7838406254663,621.2794591766975
2302,95,21,194.24149743439668,600.7265445531323
2303,95,22,228.1364372174713,625.650908297531
2304,95,23,193.5670867211416,607.4364042528247
2305,96,0,195.89564379946026,614.445250802768
2306,96,1,204.1339403365375,589.3284407021845
2307,96,2,201.4319661543374,618.4908044209214
2308,96,3,208.16151384774702,614.4093863466949
2309,96,4,203.19926235660665,612.6165686454267
2310,96,5,194.2450625099982,610.6558881315184
2311,96,6,187.75318250101944,607.2488274797395
2312,96,7,199.6253654543287,604.7143634013956
2313,96,8,207.78241123507567,611.94391225717
2314,96,9,181.9141396365367,606.7109473494787
2315,96,10,217.4872827112593,616.498790055009
2316,96,11,191.27709071285773,597.7247975589684
2317,96,12,217.1599348789291,619.65000695477
2318,96,13,206.4788414337674,610.8294737645134
2319,96,14,210.0035713942439,607.3168913674505
2320,96,15,202.42353278802554,606.8727005240956
2321,96,16,222.08066023351805,643.4142518282143
2322,96,17,186.91048262635488,619.5420692631901
2323,96,18,200.85431860817945,626.2114016635537
2324,96,19,192.84336487544613,618.2740715226438
2325,96,20,192.71956894226352,616.1155263303781
2326,96,21,205.59419594685465,612.7481527793444
2327,96,22,203.534109235037,616.1335811197366
2328,96,23,187.5724785803284,606.5549209376226
2329,97,0,188.605418634724,579.3806421711084
2330,97,1,220.25632116392987,624.8908470552699
2331,97,2,212.2015814376976,613.1262868779758
2332,97,3,213.05890622940382,604.8357620631631
2333,97,4,195.88627186039275,598.1311244670912
2334,97,5,198.99546952895213,614.6549159403048
2335,97,6,212.41789590771043,614.9254828492643
2336,97,7,198.2716833357835,613.6841620927063
2337,97,8,220.74056053133717,598.7373366122566
2338,97,9,211.40685709018092,618.9809268824973
2339,97,10,192.25516149757954,584.2193553944686
2340,97,11,211.38857404175945,615.8964457604055
2341,97,12,199.10484095953757,594.3968623848127
2342,97,13,198.77062854247052,605.9486991062253
2343,97,14,207.1697697732841,600.1710940354687
2344,97,15,189.06722356006486,611.0303477288244
2345,97,16,201.32055954249114,604.4323565952168
2346,97,17,194.1349392219095,611.6764074712978
2347,97,18,206.26761060839095,617.3985485590754
2348,97,19,210.78384349927325,634.228506235671
2349,97,20,205.73182852956015,598.4681620866417
2350,97,21,208.17799017808898,627.5719710732831
2351,97,22,238.63236160005818,616.9371393644266
2352,97,23,195.59533181393883,631.5313470687834
2353,98,0,194.77130743581395,623.5875029523258
2354,98,1,177.3759721344606,610.4878543468171
2355,98,2,190.78247806528321,578.2848093185796
2356,98,3,171.16407911177637,619.0294151634231
2357,98,4,210.35113799066468,625.5817129686666
2358,98,5,196.658025096428,600.2079644728611
2359,98,6,191.27180196611116,607.5129996977157
2360,98,7,204.20880600184665,613.6058823537167
2361,98,8,193.77526878996682,595.3144530783753
2362,98,9,184.83818672504188,605.2267685360381
2363,98,10,231.14580397840902,594.6600426886679
2364,98,11,165.62916008822847,602.8806487121494
2365,98,12,183.44329815220448,579.9186944439282
2366,98,13,206.21748243086364,614.5010746485514
2367,98,14,226.61060255832678,603.8554386631839
2368,98,15,223.11407785101594,608.7982700450995
2369,98,16,212.97077852552172,621.2293327414659
2370,98,17,205.57179593799165,628.0891657399414
2371,98,18,210.28848404282655,600.5126431316684
2372,98,19,198.7779684446738,640.4266850483849
2373,98,20,192.92020448525423,613.8571513078907
2374,98,21,200.91735144363747,622.7240124385526
2375,98,22,205.58414142187704,601.915370997501
2376,98,23,201.74917242777337,613.8605541307968
2377,99,0,159.1477080532633,602.7753497161875
2378,99,1,227.95992577556484,617.7086544130045
2379,99,2,201.8018509684529,614.4989408092547
2380,99,3,214.42895544997464,619.7271868391033
2381,99,4,193.76419020753556,629.4690113410853
2382,99,5,213.61039088275328,616.4208792519031
2383,99,6,220.5047815524482,627.7380180860285
2384,99,7,189.63560495373454,611.6608842836124
2385,99,8,209.77171507118186,615.9213876914938
2386,99,9,196.7780739718073,611.1988223712383
2387,99,10,183.8486003132049,610.509512562876
2388,99,11,193.53593988757575,594.2410848623279
2389,99,12,203.60822507852416,613.1962313914848
2390,99,13,184.15593906894006,604.4785500398896
2391,99,14,222.49472459888082,617.0960222003821
2392,99,15,221.91525554750066,611.4417639324171
2393,99,16,201.09817251928771,624.8591741007899
2394,99,17,198.11504623488847,604.9978691017391
2395,99,18,208.6704633022927,622.4647809431319
2396,99,19,161.270997995553,621.145527295234
2397,99,20,204.44404824610558,612.998596087478
2398,99,21,214.69095697398924,621.0891204001028
2399,99,22,205.09069774934858,611.2731140983029
2400,99,23,181.55001311721432,620.5191823903558
2401,100,0,195.04829917726067,618.732011977896
2402,100,1,187.7161465413125,607.7565323044312
2403,100,2,215.2739268806545,626.6027875654546
2404,100,3,215.62368324955227,619.5755394532714
2405,100,4,219.72482226482308,598.4234741634012
2406,100,5,217.05138373415352,612.9846847473993
2407,100,6,195.78419821728409,620.8811239389521
2408,100,7,206.23108312949262,620.8642233358445
2409,100,8,201.59501558487938,610.0715396821
2410,100,9,205.3529937796908,611.0900954826881
2411,100,10,224.45082921149154,584.3261631295876
2412,100,11,203.73705789983438,607.4069478698452
2413,100,12,210.86878325596922,611.2448325080644
2414,100,13,193.08220531601805,609.8488400346037
2415,100,14,212.02340477851698,614.6777236984718
2416,100,15,204.33218627870343,611.4792648687339
2417,100,16,198.02261272545246,609.42896029067
2418,100,17,215.32734188968482,630.3744932420184
2419,100,18,202.00842505007165,608.8606520383613
2420,100,19,196.68511933208657,621.7023887440254
2421,100,20,226.04818890173712,625.9467208968132
2422,100,21,198.57542241830166,623.4933453040645
2423,100,22,204.03743735439602,619.1088795634417
2424,100,23,179.41043590307092,612.9272601198561
2425,101,0,205.59756237801923,618.6162600993587
2426,101,1,196.99217231016317,623.8215251519
2427,101,2,199.88133565385218,628.185909155997
2428,101,3,216.49342980129057,631.5881738233924
2429,101,4,174.67244518886193,604.2352842231217
2430,101,5,202.27560536793442,596.4043996101952
2431,101,6,196.6731255600255,614.2352764981339
2432,101,7,214.2566470311457,603.6199384960777
2433,101,8,216.38161301721706,614.4437920388427
2434,101,9,209.5148813416958,605.4164487991029
2435,101,10,213.01878579437548,614.0530271094472
2436,101,11,207.29599272153544,603.0717703433563
2437,101,12,202.92704356477356,612.0805816666937
2438,101,13,216.81835799173223,601.7335266117061
2439,101,14,199.55754093095942,602.9808238812557
2440,101,15,191.8124716258311,622.2163523164734
2441,101,16,222.15647536097165,625.91582872238
2442,101,17,157.2661702508816,626.5480248639817
2443,101,18,210.11103857841096,624.0224043930326
2444,101,19,205.7837349679841,605.9621531081543
2445,101,20,197.1305372954398,607.6248411741018
2446,101,21,219.35649039785716,619.1680665623018
2447,101,22,197.39083337920837,586.0961345270172
2448,101,23,223.31470423950856,621.4942834260279
2449,102,0,207.74287426623786,616.229690895799
2450,102,1,218.2050843152955,621.9256548687698
2451,102,2,218.8135595515817,622.3806530027965
2452,102,3,214.24998384356837,607.3704211493115
2453,102,4,214.8916540192084,613.859481163044
2454,102,5,201.2402046828982,599.1749701843444
2455,102,6,179.0897626104442,599.2562355656232
2456,102,7,200.07423730066188,599.5584657453853
2457,102,8,193.95325038367022,620.746373866736
2458,102,9,184.31781967821564,594.3631799170599
2459,102,10,191.23420259939599,605.6014191799544
2460,102,11,198.8470353479965,625.2428864846113
2461,102,12,180.7644090386845,619.2444739044782
2462,102,13,197.02095334305767,601.3567521044432
2463,102,14,192.2434327429818,602.4033836659424
2464,102,15,211.6245947222305,614.8134731846416
2465,102,16,221.55850944014284,607.846446321371
2466,102,17,207.03879626630876,614.9371567608717
2467,102,18,208.68931280988744,612.8558353453212
2468,102,19,213.48765642127944,609.0111530929335
2469,102,20,200.33498695835945,621.387455452107
2470,102,21,223.67084654017125,618.6464785061066
2471,102,22,205.98508630076867,623.7939449105347
2472,102,23,196.7803919620661,617.3641183621273
2473,103,0,207.5862724615714,615.3507078761517
2474,103,1,208.84977635933765,619.2495967217503
2475,103,2,208.29934591198898,613.8355579185212
2476,103,3,182.80968682719256,623.9459522561855
2477,103,4,214.8608538796674,621.805554459256
2478,103,5,218.06288259381594,605.2371637260227
2479,103,6,217.5315417306439,613.512268549086
2480,103,7,215.83445778035238,604.52854035815
2481,103,8,202.16912169852375,622.8541724204391
2482,103,9,206.1058905051328,602.4598419581253
2483,103,10,207.43549833614318,600.955941503967
2484,103,11,189.45886604810792,603.9626367814121
2485,103,12,201.93984574886255,616.5952260000585
2486,103,13,203.2654960531312,616.430866189082
2487,103,14,189.3833646423124,627.8317098562376
2488,103,15,197.3023134327805,618.9088457818461
